Member_ID,Name,Age,Gender,Address,Phone_Number,Membership_Type,Join_Date,Last_Visit_Date,Favorite_Exercise,Avg_Workout_Duration_Min,Avg_Calories_Burned,Total_Weight_Lifted_kg,Visits_Per_Month,Churn
GYM148485,Bryan Figueroa,31.0,Female,"052 Charles Cove, Abbottfort, VA 78554",(906)209-3925,Yearly,2023-08-31,2026-02-24,Cardio,61.0,575.0,710,0.6,Yes
GYM148486,Kelly Gould,30.0,Male,"197 Jennifer Station Apt. 302, Lake Cheryl, NJ 12388",+1-472-854-4237x5920,Monthly,2024-02-09,2026-03-08,Cardio,72.0,492.0,12486,9.2,Yes
GYM148487,Christopher Nguyen DDS,45.0,Male,"5582 Adams Green Apt. 111, Khanmouth, CO 70296",650-974-6194x206,Quarterly,2023-08-09,2026-05-14,Pilates,26.0,257.0,9052,9.5,Yes
GYM148488,Jeffrey Peters,42.0,Female,"7767 Johnson Shoals, Yoderland, HI 10293",966.927.0237x9928,Monthly,2024-06-16,2026-05-26,HIIT,69.0,625.0,9855,7.7,No
GYM148489,Mary Smith,32.0,Male,"Unit 5478 Box 7273, DPO AE 86953",001-908-529-1702x085,Monthly,2024-12-29,2026-03-20,Yoga,57.0,379.0,9956,11.6,Yes
GYM148490,Tammy Davis,21.0,Male,"356 Suzanne Streets Suite 816, South Roberto, VA 81959",(717)619-8599,Quarterly,2023-10-09,2026-06-01,Cardio,56.0,395.0,3937,5.3,No
GYM148491,Elizabeth Tanner,17.0,Male,"60675 Hall Village Apt. 999, South Johnathanport, ND 79288",424-677-8998x5349,Monthly,2024-12-17,2026-02-12,Weightlifting,74.0,391.0,9437,9.1,Yes
GYM148492,David Blair,27.0,Female,"USNV Wallace, FPO AP 52011",3368817116,Yearly,2024-08-07,2026-06-06,Weightlifting,90.0,372.0,23311,9.0,No
GYM148493,Christopher Richards,16.0,Male,"8924 Michael Trace, Leviburgh, NH 35510",608-740-0115,Quarterly,2025-02-07,2026-05-18,Cardio,89.0,870.0,7249,14.0,No
GYM148494,Paul Klein,28.0,Female,"955 Stephen Trail Apt. 732, East Ashleystad, FM 69959",+1-289-318-7879,Monthly,2025-11-11,2026-02-24,Cycling,56.0,323.0,3613,11.1,Yes
GYM148495,Melinda Gates,29.0,Female,"882 Scott Vista Apt. 055, Wandamouth, ME 24462",+1-334-686-4352x064,Monthly,2024-04-01,2026-06-10,CrossFit,98.0,780.0,30817,13.1,No
GYM148496,John Porter,28.0,Female,"Unit 2328 Box 3133, DPO AP 42200",+1-372-672-3434,Yearly,2025-02-24,2026-04-26,Weightlifting,48.0,223.0,119,0.0,No
GYM148497,Erin Moody,30.0,Male,"Unit 1801 Box 7361, DPO AA 97259",(964)348-4267x52018,Monthly,2023-08-12,2026-03-01,Cycling,80.0,432.0,7645,6.6,Yes
GYM148498,Jose Bishop,49.0,Male,"87035 Jeremiah River Apt. 163, Kimberlyview, KY 37858",632-806-4698x699,Monthly,2023-12-09,2026-05-30,Weightlifting,69.0,375.0,7250,4.3,No
GYM148499,Amanda Green,31.0,Female,"652 Gail Land Apt. 508, Adamstad, VA 74050",850.414.4899x011,Monthly,2024-04-14,2026-05-21,Weightlifting,67.0,466.0,40370,11.3,No
GYM148500,Joel Patterson,28.0,Female,"Unit 3251 Box 2465, DPO AE 63210",393-260-9447,Monthly,2024-07-09,2026-04-15,Cardio,80.0,551.0,6047,5.6,No
GYM148501,Suzanne Bryan,38.0,Male,"3569 Kennedy Mews Apt. 168, West Kristen, NH 19255",001-540-667-9929x26418,Monthly,2024-05-31,2026-05-14,Pilates,64.0,541.0,4455,4.0,No
GYM148502,Alexander Flores,31.0,Female,"600 Jonathan Roads Apt. 721, Whiteberg, KY 08918",001-835-901-6670,Monthly,2024-11-08,2026-05-10,Weightlifting,69.0,469.0,25025,8.6,No
GYM148503,Norma Young,16.0,Male,"851 Vaughan View Suite 130, West Amandamouth, MS 82577",4079398916,Monthly,2025-10-11,2026-04-19,Swimming,57.0,390.0,2924,7.4,No
GYM148504,Daniel Velasquez,16.0,Female,"070 Jones Meadow, Ryanberg, MS 27996",735-672-8732x91324,Yearly,2024-04-18,2026-06-05,Weightlifting,91.0,878.0,29444,14.0,No
GYM148505,Jason Navarro,34.0,Female,"5157 Robinson Drives Apt. 047, Washingtonberg, PA 21954",(556)624-9066x35914,Monthly,2024-05-18,2025-12-26,Weightlifting,43.0,244.0,21709,6.3,Yes
GYM148506,Matthew Cisneros,36.0,Other,"45545 Martin Row, Christopherview, MP 09886",+1-256-700-1386x192,Monthly,2023-09-27,2026-01-09,HIIT,71.0,620.0,5527,1.7,Yes
GYM148507,Craig Garcia,43.0,Male,"6486 Peterson Lake Suite 720, Port Jesse, DC 05326",+1-764-529-3304x496,Quarterly,2026-05-14,2026-05-15,Cardio,92.0,555.0,110,14.1,No
GYM148508,Lindsey Richardson,24.0,Female,"765 Robert Mews Apt. 210, New Elaineport, MN 52305",+1-597-979-3063,Quarterly,2025-01-09,2026-05-17,CrossFit,62.0,399.0,33340,13.5,No
GYM148509,John Stephens,21.0,Female,"804 Jones Burgs Apt. 907, Stewartside, WI 15045",001-783-378-0751x177,Yearly,2026-01-10,2026-05-24,HIIT,64.0,393.0,13063,20.6,No
GYM148510,Christian Williams,36.0,Male,"4785 Elijah Walks Suite 967, Lake Lisa, AK 34654",454-599-4857,Yearly,2025-06-14,2026-05-08,Weightlifting,49.0,296.0,269,0.2,No
GYM148511,April Hampton,41.0,Male,"835 Kline Trace, Jenniferland, PA 70927",(740)964-6469x7035,Yearly,2023-08-01,2026-05-23,Swimming,53.0,363.0,618,11.2,No
GYM148512,Cody Lloyd,17.0,Female,"3402 Laura Lights Apt. 003, Medinaland, NJ 86465",673-291-8607x04881,Monthly,2026-02-10,2026-04-01,HIIT,64.0,,6178,10.5,Yes
GYM148513,Courtney Murray,43.0,Female,"520 Christopher Mill, East Sarahmouth, KS 24690",001-684-346-7824,Monthly,2025-04-06,2026-06-05,Cycling,80.0,709.0,3262,12.0,No
GYM148514,Nathaniel Boyd,29.0,Female,"USNV Kirk, FPO AP 19766",220-922-4343,Yearly,2024-04-22,2026-05-22,Cardio,84.0,425.0,4231,3.8,No
GYM148515,Mr. Kevin Todd,30.0,Male,"307 Parker Rapid, Johnmouth, IA 36836",(315)340-1027,Quarterly,2024-02-17,2026-05-09,Yoga,52.0,,4426,4.5,No
GYM148516,Karen Bolton,38.0,Female,"527 Kyle Square Apt. 438, Middletonshire, SD 08704",509.745.4796x64816,Monthly,2023-08-01,2026-04-07,HIIT,42.0,316.0,18997,4.7,Yes
GYM148517,Laura Fox,32.0,Male,"7241 Robert Route Apt. 553, Thomasmouth, LA 63393",716.722.1417x1314,Monthly,2023-07-23,2026-06-04,Yoga,66.0,393.0,8366,6.9,No
GYM148518,Linda Mcdonald,19.0,Female,"3436 King Locks, New Kathrynshire, NM 19131",378.855.1712x114,Monthly,2023-07-17,2026-05-31,CrossFit,86.0,448.0,51589,12.6,No
GYM148519,Adrian Ayala,38.0,Male,"7782 Berry Forge Suite 300, Lunaport, MA 94314",(588)500-4703,Monthly,2025-06-10,2026-02-19,Yoga,62.0,419.0,3915,8.7,Yes
GYM148520,Stephen Brown,34.0,Female,"0695 Amy Extension Suite 954, Port Cynthia, FL 00761",247.518.1633,Monthly,2024-12-02,2026-04-17,Weightlifting,34.0,225.0,2564,3.1,Yes
GYM148521,Gabriel Thomas Jr.,63.0,Male,"41338 Anna Unions, Jenniferside, NE 83811",554.825.3420x566,Monthly,2024-03-25,2026-04-21,Cardio,91.0,702.0,14106,14.8,No
GYM148522,Andrew Waters,24.0,Female,"09057 Evelyn Ways Suite 115, Kelleyfurt, MS 35599",966.373.4331x519,Monthly,2025-12-04,2026-01-08,HIIT,42.0,265.0,1667,3.8,Yes
GYM148523,Jessica Brady,55.0,Male,"084 Myers Course, Blackfurt, MA 06486",3143968397,Monthly,2025-04-10,2025-12-20,Swimming,66.0,333.0,10770,17.1,Yes
GYM148524,Paul Smith,45.0,Male,"30333 Edwards Squares, Goodwinberg, NY 71845",966.803.5854,Monthly,2025-07-19,2026-05-04,Yoga,35.0,248.0,1501,5.7,No
GYM148525,Claudia Mercer,16.0,Male,"304 Beltran Place, Amberburgh, AZ 48879",4695937859,Monthly,2025-06-14,2026-03-04,Cardio,67.0,542.0,1735,5.3,Yes
GYM148526,Faith Hill,20.0,Male,"5513 Lee Field Apt. 072, Port Daltonville, WV 60099",438.230.3192x17586,Yearly,2024-02-07,2026-05-01,Cardio,56.0,487.0,9135,13.7,No
GYM148527,Nicholas Atkins,30.0,Female,"163 Michele Locks, Fosterview, MN 71120",433-596-9033,Quarterly,2023-09-01,2026-06-09,Yoga,59.0,490.0,287,13.1,No
GYM148528,Michael Mitchell,27.0,Female,"34050 Villegas Groves, Port Dustinfort, WY 03210",414.522.2357,Monthly,2024-05-18,2026-01-19,HIIT,89.0,632.0,24151,6.9,Yes
GYM148529,Benjamin Trevino,48.0,Female,"7661 Kelly Highway Suite 278, East Jenniferbury, IA 10608",001-255-917-7821,Monthly,2024-02-22,2026-05-16,Cycling,82.0,581.0,12075,16.0,No
GYM148530,Sara Ortega,32.0,Male,"Unit 6145 Box 6234, DPO AP 08799",+1-544-827-6011,Yearly,2024-07-22,2026-05-22,Cardio,73.0,605.0,12841,21.9,No
GYM148531,Karen Spence,49.0,Male,"10447 Hernandez View Suite 299, Conwayfurt, NY 35849",558.256.0446x925,Monthly,2023-08-10,2026-05-10,Weightlifting,60.0,,60797,22.1,No
GYM148532,Kimberly Reynolds,49.0,Male,"72324 Bryant Crescent, East Caleb, MI 11341",219.420.8253x4071,Monthly,2025-03-05,2025-12-17,Pilates,58.0,332.0,51,0.0,Yes
GYM148533,Eduardo Miller,37.0,Female,"90818 Robert Fords Apt. 167, Karenmouth, AR 72602",853.890.4527,Yearly,2023-11-13,2026-05-14,CrossFit,61.0,309.0,12651,6.4,No
GYM148534,Richard Allen,46.0,Male,"65152 Williams Heights, Port Craigburgh, IA 55076",9433491817,Quarterly,2023-11-16,2026-05-14,Swimming,89.0,815.0,17352,14.6,No
GYM148535,Robert Peterson,31.0,Male,"Unit 1596 Box 1202, DPO AA 85726",+1-960-688-9694x330,Yearly,2025-10-03,2026-05-16,Swimming,67.0,267.0,429,16.3,No
GYM148536,Heather Ramirez,18.0,Female,"1212 Gonzalez Circle Apt. 998, Mariachester, OK 25544",789.340.6176,Monthly,2024-02-27,2026-03-27,Pilates,51.0,266.0,9858,9.2,Yes
GYM148537,Wendy Nelson,49.0,Other,"8593 Carter Ways Suite 583, North Amandatown, MN 17755",710.796.6501,Monthly,2025-03-23,2026-04-23,HIIT,91.0,676.0,29111,13.9,No
GYM148538,Christina Williams,47.0,Male,"5918 Renee Bridge, South Jenniferfort, AL 95509",001-922-271-8758x32062,Monthly,2024-06-03,2026-06-09,Pilates,54.0,446.0,566,11.1,No
GYM148539,Jacqueline Lopez,35.0,Male,"337 Brittney Street Apt. 669, Williamshaven, FM 22472",2858991853,Yearly,2023-09-23,2026-04-12,Cardio,62.0,490.0,21490,18.1,No
GYM148540,Brian Johnson,16.0,Male,"7836 Sarah Isle Suite 652, New Aaron, ND 29515",8362197422,Quarterly,2024-11-19,2026-05-12,Cardio,84.0,592.0,11614,17.5,No
GYM148541,Amy Norman,26.0,Female,"135 Mcdaniel Flat Apt. 491, East Bruceton, MP 21792",726.781.7109x833,Monthly,2025-04-03,2026-05-04,Weightlifting,94.0,661.0,19938,11.1,No
GYM148542,David Ward,16.0,Male,"3816 Monica Cove Apt. 190, West Clifford, HI 18508",+1-321-545-4901,Quarterly,2024-11-17,2026-04-14,Weightlifting,,492.0,41524,17.1,No
GYM148543,Timothy Ellis,32.0,Female,"USS Mccormick, FPO AA 05121",(479)336-9970,Monthly,2024-04-13,2026-05-17,Weightlifting,53.0,338.0,52559,11.7,No
GYM148544,Nicole Huber,36.0,Male,"710 Jennifer Ports, Morristown, CO 64199",+1-256-305-3820,Yearly,2025-11-17,2026-05-11,CrossFit,72.0,774.0,9409,10.5,No
GYM148545,Erin Mendez,35.0,Female,"92552 Brooks Squares, New Annefurt, ID 46502",3665817810,Yearly,2023-11-02,2026-05-08,Yoga,64.0,457.0,8148,15.3,No
GYM148546,Kevin Leon,28.0,Female,"249 Robert Burgs Suite 596, West Dakotaview, TX 04083",+1-448-522-0325x8409,Quarterly,2025-06-20,2026-04-12,Pilates,43.0,306.0,1244,2.7,Yes
GYM148547,Denise Gillespie,28.0,Female,"741 Roberts Valley Apt. 430, Justinshire, PW 37956",(651)249-3892,Monthly,2025-03-13,2026-04-13,CrossFit,73.0,509.0,20283,16.0,No
GYM148548,Scott Young,38.0,Male,"898 Claire Meadows Suite 749, South Tinaview, NC 47081",+1-534-889-3453x576,Yearly,2024-11-06,2026-05-24,CrossFit,80.0,394.0,20675,12.0,No
GYM148549,Kimberly Carter,16.0,Female,"59118 Davis Mountain, Ryanstad, PW 86132",001-766-306-8066x348,Quarterly,2023-10-12,2026-05-02,Yoga,93.0,828.0,2876,6.9,No
GYM148550,Susan Medina,49.0,Female,"79136 Moon Plain, Lisabury, AK 38800",001-352-429-1496x4587,Monthly,2025-06-22,2026-06-09,Pilates,79.0,510.0,5145,15.5,No
GYM148551,Edward Allen,17.0,Male,"179 Chavez Ville, West Marcusshire, NM 21021",(209)347-8728,Monthly,2026-02-06,2026-05-22,Cycling,76.0,523.0,1471,9.1,No
GYM148552,Dylan Mcgee,18.0,Male,"8874 Carlson Squares, Smithport, CT 07535",740-581-4453x6110,Yearly,2023-11-16,2026-06-10,Cardio,62.0,486.0,4761,17.2,No
GYM148553,Carol Rose,27.0,Male,"66269 Cannon Flat, North Kimberly, MS 47438",980.507.8790,Quarterly,2026-05-22,2026-05-23,CrossFit,100.0,829.0,1022,14.4,No
GYM148554,Alexander Brown,33.0,Male,"780 Robert Corner, Lake Andreachester, FL 28918",(476)463-0322,Monthly,2023-10-05,2026-06-03,Pilates,86.0,621.0,14023,17.1,No
GYM148555,Diane Owens,52.0,Male,"0624 Deborah Causeway Suite 123, Kevinmouth, MO 94866",(462)851-2260x6466,Monthly,2025-07-19,2026-05-03,Swimming,59.0,532.0,5045,8.3,No
GYM148556,Cathy Stevens,41.0,Male,"383 Larson Gateway Apt. 094, Thompsonbury, MS 71573",977-214-9469,Monthly,2026-05-04,2026-05-29,Cardio,69.0,396.0,897,13.3,Yes
GYM148557,Michele Zhang,39.0,Male,"6130 Nelson Orchard, Savagemouth, NC 22830",001-531-686-4917x302,Monthly,2024-05-25,2026-04-16,Cardio,79.0,383.0,15159,13.5,No
GYM148558,Caroline Stuart,27.0,Female,"710 Max Estate Apt. 112, West William, VT 01659",518-443-5737,Quarterly,2023-10-05,2026-03-10,CrossFit,65.0,396.0,32816,7.6,Yes
GYM148559,Timothy Cherry,34.0,Male,"27616 Smith Fort Apt. 569, South Kenneth, KS 99791",001-656-453-4219x7512,Monthly,2026-01-18,2026-02-17,Cardio,61.0,405.0,9,0.0,Yes
GYM148560,Karen Jimenez,39.0,Female,"PSC 3456, Box 8795, APO AE 13331",001-713-997-5372x84412,Quarterly,2024-12-24,2026-05-29,CrossFit,65.0,315.0,13543,7.3,No
GYM148561,Nathaniel Gibbs,39.0,Female,"85001 Douglas Field, North Stephen, IA 52476",001-480-452-0054x731,Quarterly,2024-12-20,2026-05-21,Cardio,61.0,365.0,1849,8.7,No
GYM148562,Logan Baldwin,30.0,Female,"711 Larry Divide, Port Glennbury, KS 00762",6343030640,Quarterly,2026-05-09,2026-05-10,Swimming,73.0,450.0,141,7.0,No
GYM148563,Traci Hawkins,42.0,Female,"54687 Johnson Flats Suite 963, North Monica, OR 93080",323-748-9006x944,Monthly,2026-04-28,2026-04-29,Weightlifting,56.0,430.0,1486,7.2,Yes
GYM148564,Crystal Gomez,53.0,Male,"297 Michelle Cliffs, Ramosville, CT 15940",243-912-4829x51969,Monthly,2025-09-05,2026-05-03,Weightlifting,67.0,525.0,7379,9.1,No
GYM148565,Danielle Elliott,33.0,Male,"942 Stefanie Orchard Suite 527, Cummingsport, PR 87712",7462603126,Monthly,2026-01-25,2026-05-08,Cycling,64.0,397.0,398,4.8,Yes
GYM148566,Caitlin Johnson,71.0,Male,"881 Kayla Flat Apt. 474, Kellyville, TX 63452",+1-728-252-7948x5235,Monthly,2024-02-12,2026-05-25,Cardio,66.0,519.0,12405,10.8,No
GYM148567,Lisa Miller,60.0,Male,"59541 Kennedy Point Suite 792, East Patrickfort, MS 24084",+1-592-517-4604x41095,Quarterly,2023-06-27,2026-04-30,Cardio,49.0,165.0,1509,1.4,No
GYM148568,James Williams,21.0,Male,"1253 Torres Knolls Suite 425, Roseborough, VT 40166",4514577430,Monthly,2025-03-13,2026-05-12,HIIT,69.0,486.0,16409,6.4,No
GYM148569,Kimberly Sharp,45.0,Female,"1659 Landry Well Suite 601, Port Kristi, AS 52212",001-819-400-3599x46084,Quarterly,2024-10-29,2026-05-15,Pilates,43.0,351.0,5311,7.0,No
GYM148570,Shane Tapia,16.0,Other,"266 Mary Creek Apt. 680, North Jessicafort, VA 28843",402.379.1296,Monthly,2026-05-07,2026-05-27,CrossFit,76.0,610.0,839,5.9,No
GYM148571,Beverly Jackson,33.0,Male,"3374 Matthew Crossing, Harristown, ID 75828",+1-748-673-7663x4208,Monthly,2026-04-27,2026-05-14,Weightlifting,72.0,387.0,1028,16.2,No
GYM148572,Michael Saunders,35.0,Male,"1539 Scott Inlet Suite 011, North Juliafurt, DC 49754",3204575438,Monthly,2024-03-07,2026-05-17,Weightlifting,82.0,589.0,25395,10.6,No
GYM148573,Kathleen Mays,32.0,Male,"7191 Cross Ford, Kimberlyport, RI 69244",(787)777-7341x51562,Yearly,2024-07-22,2026-05-23,Cardio,87.0,623.0,11744,11.1,No
GYM148574,Tyler Collins,38.0,Female,"0950 Bryan Fork Suite 273, Robinsonton, AK 25107",+1-843-734-6039x76619,Yearly,2026-05-13,2026-06-07,Cardio,61.0,396.0,275,11.8,No
GYM148575,Dylan Smith,40.0,Female,"94230 Jackson Cliff Suite 042, Port Stacey, AZ 73187",+1-682-644-2906x4139,Monthly,2024-03-30,2026-05-22,CrossFit,96.0,674.0,52596,19.2,No
GYM148576,Martin Nicholson Jr.,16.0,Female,"4791 Christina Cliff Apt. 665, East Patrick, PW 19599",(641)567-6830x35725,Monthly,2023-11-24,2026-05-07,Swimming,98.0,497.0,15796,16.3,No
GYM148577,Raymond Stewart,26.0,Female,"3863 Paul Spurs Apt. 590, New Tamaraton, CA 73217",+1-642-577-5506x4693,Yearly,2023-09-02,2026-05-21,HIIT,86.0,586.0,65111,15.6,No
GYM148578,Noah Obrien,45.0,Male,"PSC 5406, Box 8813, APO AE 90262",+1-976-819-2366x5038,Monthly,2024-07-12,2026-02-03,Weightlifting,33.0,297.0,181,0.0,Yes
GYM148579,Robert Parsons,49.0,Female,"80329 Leslie Streets, South Roberthaven, NE 29703",(926)715-0307,Yearly,2025-01-28,2026-05-25,HIIT,86.0,491.0,32457,17.9,No
GYM148580,Dustin Francis,45.0,Male,"37952 Bond Green Apt. 339, Patriciachester, MO 87087",+1-494-649-5317,Monthly,2024-09-09,2026-04-12,Pilates,77.0,563.0,7791,13.5,No
GYM148581,Deanna Armstrong,40.0,Male,"Unit 8164 Box 6645, DPO AP 21687",578.585.5462x68000,Yearly,2023-11-05,2026-04-20,HIIT,74.0,505.0,55059,13.7,No
GYM148582,Lindsay Woodard,51.0,Female,"299 David Greens Suite 178, Alisonborough, ND 47131",(433)202-8371x840,Monthly,2026-01-14,2026-01-15,Yoga,60.0,330.0,3,0.0,Yes
GYM148583,Mr. Richard Spencer,32.0,Female,"960 Reilly Ferry, Robertfort, IN 81032",335-610-8734,Monthly,2024-06-05,2026-04-12,Cycling,54.0,424.0,3903,10.4,No
GYM148584,Alice Allison,39.0,Female,"Unit 1877 Box 3462, DPO AA 02218",399-709-7910,Monthly,2025-06-10,2026-05-14,Cardio,91.0,728.0,7023,12.4,No
GYM148585,Kendra Williams,40.0,Male,"2657 Denise Garden, Melissastad, HI 17344",001-410-673-8403x62661,Monthly,2023-11-05,2026-06-05,Cycling,72.0,601.0,5887,6.8,No
GYM148586,Aaron Mcdaniel,37.0,Male,"085 Michael Highway, South Madisontown, NE 82275",(472)711-7046,Quarterly,2026-01-30,2026-05-23,Cardio,53.0,386.0,1107,8.2,No
GYM148587,Zachary Mcdowell,21.0,Male,"914 Kramer Vista Suite 334, Powellville, IL 20986",999.358.7859,Quarterly,2023-09-23,2026-05-01,HIIT,68.0,716.0,47433,16.1,No
GYM148588,Lee Singh,24.0,Male,"Unit 1666 Box 8303, DPO AE 21676",412.811.4954x87425,Monthly,2023-07-30,2026-05-17,Cardio,72.0,638.0,20114,13.8,No
GYM148589,Paige Jordan,27.0,Male,"6408 Melissa Circle, Monicafort, PR 88792",001-500-867-0411x03936,Monthly,2023-06-21,2026-03-02,CrossFit,42.0,320.0,35226,10.9,Yes
GYM148590,Sophia Tran,40.0,Male,"696 Andrew Corners, Nelsonfurt, IN 45505",001-896-843-1907x92625,Yearly,2023-10-26,2026-05-29,Weightlifting,83.0,776.0,61694,17.2,No
GYM148591,Mallory Reese,41.0,Female,"7413 Ruth Mount Suite 955, North Kellyberg, VI 54454",5775418892,Yearly,2026-01-02,2026-06-08,CrossFit,73.0,627.0,3980,7.8,No
GYM148592,Keith Jones,16.0,Female,"697 Small River Suite 527, Andersonton, GU 14706",282.619.4687,Yearly,2024-11-08,2026-04-19,CrossFit,65.0,446.0,6101,2.7,No
GYM148593,Jonathan Boyer,48.0,Male,"36290 Brown Fort Apt. 612, Nicolefort, MA 23704",001-544-858-1332,Monthly,2025-09-30,2026-04-30,Yoga,70.0,433.0,1111,7.7,No
GYM148594,Meghan Hoover,33.0,Female,"8650 Strong Crossroad Apt. 765, East Sherylmouth, WV 99776",(641)334-4638x4898,Monthly,2024-06-10,2026-03-23,Cardio,57.0,360.0,6497,10.0,Yes
GYM148595,Allen Taylor,35.0,Female,"96125 Mendoza Springs, Lake Joelfort, UT 52640",001-246-605-6236x915,Quarterly,2024-06-07,2026-05-15,Cardio,95.0,579.0,18481,16.7,No
GYM148596,Micheal Patterson,44.0,Male,"72988 Yoder Roads, Christinemouth, GU 05693",(814)520-1978x349,Quarterly,2023-10-27,2026-05-07,HIIT,66.0,372.0,14189,8.5,No
GYM148597,Pamela Greene,17.0,Female,"685 Green Trail, Port Erikborough, VI 82609",977-387-7366x54664,Yearly,2025-08-27,2026-01-27,CrossFit,76.0,494.0,12934,10.2,Yes
GYM148598,Sharon Patel DVM,26.0,Female,"3364 Brittany Mountains, Fordstad, VA 32668",+1-928-457-1728,Quarterly,2024-01-16,2026-01-14,Yoga,80.0,489.0,2572,9.5,Yes
GYM148599,Lisa Martin,31.0,Female,"886 Colleen Camp, Lewismouth, AS 37032",001-825-272-1830x7631,Yearly,2025-02-11,2025-12-23,Weightlifting,57.0,396.0,8311,7.5,Yes
GYM148600,Tiffany Anthony,41.0,Male,"1500 Adam Well, Martinport, KY 73358",(817)616-6703,Quarterly,2025-03-25,2026-06-07,CrossFit,69.0,539.0,2726,2.3,No
GYM148601,Melissa Trujillo,16.0,Female,"68778 Hayes Springs Apt. 730, Jonesmouth, DC 16404",(865)698-6987,Monthly,2024-11-05,2026-04-15,Weightlifting,47.0,363.0,5552,5.7,Yes
GYM148602,Michael Howard,23.0,Female,"85562 Patrick Manors, East Michaelshire, WY 30680",001-525-282-3691x56600,Yearly,2024-03-30,2026-05-28,Cardio,66.0,262.0,4864,3.9,No
GYM148603,William Edwards,16.0,Female,"289 Angela Shore, Johnborough, MI 21615",+1-583-990-7305x4382,Quarterly,2025-07-13,2026-05-28,HIIT,92.0,501.0,24995,16.2,No
GYM148604,Julie Jordan,32.0,Male,"95374 Matthew Passage Apt. 087, South Julie, NM 71237",001-220-998-4902x9975,Quarterly,2026-01-14,2026-06-08,Cardio,66.0,571.0,2708,9.6,No
GYM148605,Katrina Harrington,16.0,Male,"6007 Darrell Points, Briggshaven, ME 16585",(458)237-6225x88865,Yearly,2026-01-08,2026-01-09,Cardio,51.0,490.0,462,4.3,Yes
GYM148606,Christopher Allen,40.0,Male,"78018 Norris Grove Apt. 671, East Franciscoport, KY 22719",304.983.0258,Yearly,2024-02-10,2026-04-13,Swimming,72.0,632.0,6134,10.6,No
GYM148607,Laura Burton,51.0,Other,"272 Joseph Ferry, Youngshire, DE 52322",(801)331-5612x378,Yearly,2026-04-27,2026-05-21,CrossFit,72.0,599.0,2076,8.3,Yes
GYM148608,Ricky Medina,27.0,Male,"53938 Clements Road, Leeshire, IA 69775",+1-921-640-1361,Monthly,2023-08-20,2026-05-04,Cycling,72.0,374.0,7090,5.3,No
GYM148609,Gloria Sanchez,44.0,Male,"92539 Justin Forge, Port John, NM 95411",001-477-396-8459x506,Yearly,2023-06-29,2026-02-07,HIIT,74.0,427.0,43917,16.0,Yes
GYM148610,Wanda Perez,34.0,Female,"320 Carl Garden, Collinsbury, WA 18321",001-222-877-7604x0596,Monthly,2024-09-13,2026-05-10,Weightlifting,80.0,,25178,10.9,Yes
GYM148611,Ashley Pennington,42.0,Male,"591 Courtney Meadow, East Kimberly, OR 64700",(454)659-8578x651,Monthly,2023-10-16,2026-01-29,Weightlifting,54.0,406.0,23770,10.5,Yes
GYM148612,Justin Sawyer,42.0,Female,"08719 Massey Light Suite 212, Charlesmouth, WY 50777",001-957-639-8668,Yearly,2024-05-27,2026-02-09,Weightlifting,57.0,553.0,5299,2.0,Yes
GYM148613,Megan Wong,48.0,Male,"945 Cannon Lights, Port Darlenestad, KS 08579",(512)429-0390x79843,Monthly,2026-02-20,2026-05-17,Weightlifting,97.0,599.0,4095,13.0,No
GYM148614,Kenneth Bond,33.0,Female,"89974 David Heights Suite 349, North Taylorchester, WA 65612",001-875-507-0398x302,Monthly,2024-01-30,2026-01-01,CrossFit,61.0,398.0,28957,8.9,Yes
GYM148615,Anthony Leon,41.0,Female,"841 Melissa Wells Suite 477, Hicksfurt, NJ 72715",+1-640-938-9222x8547,Yearly,2025-01-05,2026-04-04,Weightlifting,74.0,664.0,3765,1.3,Yes
GYM148616,Joe May,18.0,Female,"16995 Johnson Trafficway, Bishopview, WY 90284",(910)969-5360,Monthly,2025-09-26,2026-04-26,Swimming,66.0,282.0,294,3.6,No
GYM148617,Brittney Davis,36.0,Male,"59375 Sheri Wall, East Jonathanshire, DE 61194",3965732437,Yearly,2024-06-10,2026-04-15,CrossFit,72.0,460.0,24387,11.6,No
GYM148618,Victoria Molina,38.0,Female,"73150 Eric Common, North Jamesfort, ID 80829",(205)524-8943x0069,Quarterly,2024-08-27,2026-03-07,Cardio,66.0,528.0,12153,17.4,Yes
GYM148619,Andrew Richards,49.0,Male,"0816 Tucker Skyway Suite 375, Port Ricardo, NC 46474",001-218-798-5297x36400,Monthly,2025-05-17,2026-03-14,Cardio,52.0,281.0,29,0.0,Yes
GYM148620,Kyle Avila,29.0,Male,"84637 Katelyn Pine, Port Timothyshire, KY 04066",661.546.9955,Yearly,2024-09-12,2026-05-17,Cardio,90.0,453.0,15343,20.2,No
GYM148621,Daniel Myers,22.0,Female,"881 Paul Turnpike, Lake Sarah, ND 72849",776-375-9986,Quarterly,2023-11-27,2026-04-20,Yoga,81.0,653.0,7476,12.3,No
GYM148622,Gary Turner,56.0,Male,"Unit 0804 Box 4995, DPO AA 67957",722.320.9790,Monthly,2025-01-06,2026-05-14,Cycling,82.0,763.0,19922,20.1,No
